ndviM,elevation,slope,vs,vd,ppt,tmean,vpdmax,tmin,tmax,ignition
0.835332371794872,949.601392319784,15.6195684870475,2.7115948903,198.9129263305,1031.6391755193,21.6077354834295,42.1281521936328,10.9136105854699,32.3031604339397,0
0.650442592592593,78.8579881656805,9.63779066067475,2.4044313338,303,467.1863992949,17.4435962721153,22.9753179939505,9.57323134231142,25.3151998832224,1
0.799453125,484.158296943231,7.41782549200403,6.6264264911,331,1120.5290001556,20.1925010681152,32.5234994888306,11.734500169754,28.65149974823,1
0.65902380952381,980.278355173972,8.15463177405274,2.7090817148,159,622.9069131388,24.1649663420084,43.161010437507,15.791516209698,32.5391817890049,0
0.781612698412698,748.642890226957,27.6523867386974,2.5999999046,232,803.7033411244,27.4967249248719,60.9592830863103,15.5837738737708,39.4104392040044,0
0.80306875,387.626978664831,18.1624422237041,3.7999999523,269,624.9263222083,25.386165974238,52.4179295431329,15.6498337900946,35.1234819663794,0
0.616079456380078,1421.73463209162,9.85355352884771,2.2000000477,250,384.1540005588,24.1055006980896,41.7046246528625,14.8862500190735,33.3259994983673,0
0.672004696330481,1732.61712729051,12.8896892045117,3.2179384843,160.4785493261,989.0086663564,18.3468340237935,22.4321667353312,11.9485001564026,24.7462498346965,1
0.742399883517763,1011.17128593562,25.5002031240377,2.0868779416,185.5186026766,944.9415013455,25.7757513523102,47.1721253395081,16.9918748140335,34.560375213623,1
0.715715104166667,463.845185593532,20.9366280064658,2.5458828774,297,820.0530604028,25.7700352240031,45.7162082753204,17.244626428531,34.2965503814533,1
0.59802688172043,1190.37880387828,15.725517730827,2.5,251,489.6346757754,23.627717013575,46.003442889626,12.4129047991491,34.8435282018473,0
0.676276984126984,773.375120076849,16.2219042477224,3.0999999046,293,726.4188936828,21.104228057052,37.7096480442993,11.0760920449925,31.1334821532292,1
0.742527272727273,769.377432930037,21.0975069757639,4.4625110759,2,1257.7147864002,17.0989176467919,13.8820981631401,13.5032859008118,20.6955464486675,NaN
0.630157429748062,986.683883116446,28.9591837728499,2.7717047514,22.5007501931,1381.5742563283,22.9296073233267,35.5593526765928,14.7360114804055,31.124068515513,1
0.742843768735564,1226.78178963893,17.4200555052702,1.3189638948,296.6940058304,2232.9857282478,21.2697473463105,40.9284035774324,10.2657366425939,32.2747584572211,1
0.450082598039216,1115.24219457945,19.2816856115533,2.4987025135,344.3179409251,608.5375547016,22.7195392633719,38.1224172107393,13.7056131291601,31.7343327114531,NaN
0.733309583972746,1444.81857757856,19.2098518441678,2.9294117619,253.1176470588,800.6315804513,21.0340947508812,31.8333280086517,13.5376405864954,28.5316562056541,1
0.773004991269249,1228.89304037006,19.8306455483427,4.1555555132,334.1111111111,1335.6443495455,21.3049386342367,35.8120832443237,11.9985207716624,30.6123959620794,0
0.66859725361229,847.95645234295,17.6241031325172,1.2714286021,300.2857142857,560.1696624466,22.5144698023796,34.546093583107,14.7524062395096,30.2775002121925,1
0.688117168898809,1014.86939971276,10.4225900589586,3.5666666428,4.5,752.3149143449,28.9060430526733,52.164500395457,20.64608335495,37.1669583320618,0
0.76708420148225,1087.64182783466,26.45424688042,2.4000000159,247,1245.1689524708,24.3137927850088,41.9366669654846,15.2725832859675,33.35600010554,0
0.785233706467662,1049.43502915103,22.491953223808,2.7000000477,28.330021216,843.608456197,19.8228708824267,39.3249614773258,8.24366344941591,31.4027484366656,1
0.813380128205128,621.424929934606,23.6580202161538,2.7090339643,4.9096263233,992.0860587967,26.1715466465489,46.786209749899,17.6484617538557,34.6956726819704,1
0.809384226190476,744.504960621868,26.8944928742746,2.4069556509,155,843.2420066306,24.8082513809204,52.6125001907349,12.9522500038147,36.6655006408691,1
0.667291477272727,1867.49474009901,17.6494877325823,3.2746665674,190,912.6597616402,23.7003893923697,38.1197523847545,16.2718582684836,31.1295799488176,1
0.617496078431373,218.742624618515,6.59059698320357,2.8087748325,231.7327074706,767.3665890811,26.9255744157091,45.7847179201525,18.9889116527738,34.8634644235643,1
0.75588869047619,536.069422079084,19.7169412740933,2.9787279774,289,1171.1499616537,26.9495479023915,50.1652373501093,17.754240350825,36.1458863270339,1
0.626843055555556,563.838276440963,12.9967477480059,2.9000000954,105.1956511375,531.9284008462,19.8077511787415,29.0739998817444,11.115749835968,28.5014996528625,1
0.740016666666667,543.664705882353,20.0970829278036,2.5,207,1166.5268993851,25.1457509994507,50.8282499313354,15.051500082016,35.2410001754761,1
0.573652083333333,1016.96595744681,3.54484676139574,2.7000000477,218,653.5066917507,16.9300010204315,37.1154999732971,4.14024996757507,29.7202501296997,1
